cat,label,review
手机,1,03年1月买的，到目前没出现毛病，质量可靠。可设定开关机时间，还有倒计时闹钟，日程提醒，非常实用。
手机,1,商务功能强大，在操作上，上手性很好！通话方面有语音应答和恶意电话反击这两项特色功能。还有信号微弱提示和通话音质选择，有高、中、底三种音质供选。做工精细，尤其是它外屏和内屏的结合做得很紧密，无晃动现象.机身设计简洁。侧面只有一个集快门、启动应答留言和听取录音三种功能于一身的小按键。有效的避免把手机进灰问题，还兼顾了美观！未完成事项提示”功能也是该机的一大优点。
手机,1,内置数码相机、双彩屏、菜单人性化、体积小巧。
手机,1,"经过使用,真的发现580功能强大,人性化的操作相当方便让人爱不释手。在未接来电和未看信息的提示方面是相当人性化的,当你有未接来电和未看信息的时候只要按一下机身右边的侧键。机子就会嘀的响一声提示你有未接来电和未看信息,怎么样很方便吧！但要注意的是不要使用侧键锁哦,那样的话是不会有提示的,对了侧键锁的开关是长按左软键,呵呵赶快试试吧！"
手机,1,1.吸引我的最主要原因就是它的屏幕颜色。2.小巧：这应该算是所有小灵通的特点了，我觉得现在所出的所有型号的小灵通都是以小巧著称的。而且外型也以时尚，亮丽吸引广大消费者。3.IP功能：我想这个功能的出现在很大程度上都满足了消费者对打长途的要求，对于这样一种方便，快捷的使用功能，是那些需要经常打长途的朋友们的必须。
手机,1,性能稳定，声音大，铃声响。
手机,1,1、在很大程度上与同功能的其他型号小灵通来说，是性价比最高的。2、体积小！它只重70G.外型小巧，安键紧密。3、铃声大，和弦的！16和旋的铃声，而且比同类型其他小灵通的铃声要大。4，外形美观!由于PT1688比较小巧，所以很受女士们的青睐。5，待机时间长!小灵通的待机时间自然不用我再这里多说了，就PT1688来说，它的待机时间一般不会低于7-9天，当然旧版本的可能待机时间要短，如果是2004年购买的就基本上不存在此类问题了~
手机,1,1.外型：PT1668继承了普天公司一惯的设计风格和理练推出了这款超薄时尚简约的小灵通。它的样式简单，功能比较齐全。2.多种和弦铃声自由选择：其实本人一直都非常喜欢普天公司所生产的几款小灵通。最主要的原因就是因为其铃声悦耳，通话清晰，而且在通话过程中不会出现像有些人说的听不清等等现象发生。其次就是信号，我个人认为普天系列小灵通的信号都非常不错。最起码我就没出现经常掉线或者接不通的情况。
手机,1,待机时间，是一星期。晚上十点关，早上七点开，每天语音闹钟两次。一般是周日充电，用到下周六晚上。短信功能是强项。自动存储短信。写信不小心按错键，返回到的菜单上时，再次进入还会有短信内容。自动将你所发的短信存储。可写987多字的短信。然后再发送。相当于一文章。　声音不错。
手机,1,音质不错。有语音报时，还有免提功能。手感还行，没有手电筒功能。群发功能不错。短信发完自动回到写短信的原先状态，感觉很好。发送的短信自动存储。这是其它手机的没有的功能。随机带了30张图片。小黑白。感觉不错。
手机,1,大家都说了，俺在此就不多说了。
手机,1,待机时间长是这部机子最大的优点，带了手电筒功能，很实用。
手机,1,400元买的，外壳是银灰色的（不是蓝色和黒色的？？？）。感觉很好用、够用！常用的功能都有，信号也很好，待机时间长（三星期），按键手感也不错。
手机,1,前些天预存了5600元的话费，得了一部N70手机，现在用了将近一个月，感觉很好！照相功能很满意，图片质量不错！手机装了随e聊软件，可以随时随地的上MSN和QQ，爽！键盘稍微有些小，但是，不是缺点！软件速度还算是可以，有时候有些小的故障，目前用起来感觉还是不错的。
手机,1,皮实!手感!大小!都非常好!待机时间也很满意!特别是声音很大!不错!
手机,1,可以对图片（相片）进行编辑，很有趣！（我编辑起来很恶搞的！！！）摄像效果很不错！（注意：是摄像）
手机,1,像素还不错！
手机,1,"本人昨天下午刚在北京苏宁电器买的,价格3800送一个松下的电吹风,当然这个价格实在朋友的帮助下才拿到的,如果自己买的话现在苏宁的行货价格是在4000元反200元的券,不过我个人觉得那个一点用都没有,而且行货里也有好货与次货之分,要是没有认识人的,大家在试机的时候一定要选好,千万不要买个次品回家,国美现在的行货价格在4500左右,配件都是一样的,欧版的N70和行货的版本不一样,而且价格相差仅小几百而已,所以我建议大家买行货,维修起来也非常方便,应用方面我刚买还没有碰到什么问题,听音乐和收音机的效果非常不错,我放到最大声依然非常清晰,没有出现杂音,别的慢慢用着在说,不过我哥们用的也是这个手机,感觉还不错,大家买完一定要把电放没了在充电,而且要保持12个小时以上,这样共保持三次以后,电池的使用时间会比较长,切记要关机充电."
手机,1,"1.做工很好,后盖的弧度有所增加，更符合人体手型.顶端、背面、底端设计的很有韵味，划盖无论合、起都是非常完美的造型，正面的金属面板，加上小巧的机身,握在手里觉得够踏实，帅气，2.采用Symbian8.0操作系统，熟悉的S60操作界面依旧具有亲和力，九宫格的显示菜单还是那么的人性化。支持主题功能，向下兼容以往所有的主题，因此不必担心界面是否足够的华丽。N70作为升级产品继续保留待机模式快捷方式，当然不习惯的用户也可以将其关闭。五个可自由设置更换的快捷方式在使用上带来很多的便利，让人感到诺基亚更为人性化的一面3.方便的后台运行，可以同时进行听歌上网和QQ聊天,在收听收音机或多媒体时如有来电，手机会自动转换至通话模式，等通话结束后再自动恢复为原来状态4.专门的音乐播放快捷键，N70似乎也要赶一下这个潮流，在键盘右侧增加了一个多媒体键，键盘终于能够左右对称，5.各种声音的设置都是采用情景模式管理，熟悉诺基亚手机的朋友也很容易上手，普通的语音通话、视频通话、短信、邮件等都能设置独立的一种提示音。支持MP3、AAC、RealAudio、WAV、AMR、AMR-WB、AMR-NB、AU、MIDI等格式的铃声。扬声器的音量非常大，即使在比较嘈杂的环境下也不会出现漏接电话的情况。对于声音外放的暴音控制得很到位，穿透力强，如果戴上耳机的话效果更好，立体声十足.完全不亚于一台高档的MP3播放器播放器.，6.汇集了诺基亚N-Series的便捷行动拍摄功能，利用200W画素相机和闪光灯，搭配20倍数位变焦、白平衡、色调调整及多种拍摄场景,再加上26万色高彩萤幕，足以达到一般数码相机的水平。7.透过NokiaXpressTransfer储存解决方案，NokiaN70能将影音资料与个人电脑快速存取。想要马上列印照片，也可透过NokiaXpressPrint快易印，以USB传输线、蓝芽无线及RS-MMC记忆卡等多种方式来列印多媒体资料夹内的影像。8内建NokiaLifeblog「写e生活」软体，让爱玩部落格的人能够透过手机进行图文上传，随时随地享受即拍、即写、即传的网络生活"
手机,1,功能齐全!!!
手机,1,只要你想要的功能，几乎没有达不到的！
手机,1,机身大部分使用磨砂质感强的银色和黑色工程塑料，正面镶嵌拉丝质感的金属材质，外观优美圆润，屏幕显示效果好。功能强大，220MHZARM9核心的CPU，SymbianOS8.1a系统的游戏兼容性高。200W像素的CMOS摄像头拍照效果非常好，还有20倍数码变焦，支持MPEG-4格式。
手机,1,目前的同级产品中可算性价比最高的!
手机,1,1、摄像头拍摄效果较好，成像清晰，色彩搭配较好。2、支持MP3等多种格式文件的播放，铃声够大，音质很好。3、支持双电压RC-MMC卡扩展功能。
手机,1,"内存可扩展也许会更好,外观很经典!我觉得应该是一个时代的代表作!"
手机,1,由于工作关系我可以拿到各种机器的新机。本人不是手机贩子，而是在一家日企的手机公司从事PE工作，请大家不要鄙视我，偶是个爱国的好青年！谢谢啦！网上关于N73功能的评测多的像牛毛，本人觉得炒现饭没什么意义，就从材料学和设计的方面为大家说点有用的东西。呵呵，要是大家不为出生鄙视我的话。我以后会更好的为大家附上更多大家关心的相关热门机型的评测报告的 我是8月20号拿到的机器。第一台是前银色后紫色的亚太版本。说实话，第一眼看见N73，没有惊艳感。感觉很普通。有点像个塑料玩具。呵呵，的确是这样。下面按点来说重点的。1，屏幕等开机后，实在是惊艳。屏幕非常非常的清楚，亮度足。正好手头是我用的N70的老机。对比屏幕差距。自己感觉，亮度N73 90分 N70 100 （就是最亮的情况下N73没有N70亮，当然这个对比没什么意义，没人会开最亮吧。但是N73最低亮度居然还比N70的倒数第三级亮，这我倒有点纳闷，N70最低亮度相当于没背光了），哈！色泽鲜艳度，N73 100分，N70 90分。没什么好说的，N73的屏幕实在是出色，太鲜艳了。很不错。关键点：屏幕材质。其实这里是重点中的重点，各位有s60机器的朋友不知道多少是没有贴保护膜的。呵呵，我就没有贴，半年了N70的屏幕只有两道划伤（轻微），说明N70的屏幕是相当的硬的，各位有其他机器的朋友也可以比较，用力按手机屏幕，屏幕并没有塌陷多少。这里我们算N70的硬度为80。但是N73的屏幕硬度只有30！记住！绝对不是危言耸听！以一个鸡蛋的重量，垂直放在N73的屏幕上，屏幕中间已经内凹。我晕！（搞了5年手机，这是第一次见到）而且能促使外屏压到液晶屏本体。具拆机观察（N73液晶屏本体和外边的外屏居然只有2毫米左右距离）具体，大家可以在买机的时候，手轻轻压住屏幕，看看屏幕出现水纹波的惨状！而且，N73的外屏材质不是硬质塑料，而是有点偏软的材质。具体材质等过两天查到资料再告诉大家。2，本机材质这里我选的是外壳的材质。其实没什么好说的，很普通的材料，外边刷了一层柔软塑料图层。用指甲刀轻轻的一刮，就会留下一点印记，用刀片轻刮，图层起卷了，本体没事。具体情形——没拿过真机试的弟兄可以想象您的麂皮皮鞋！呵呵，就是那种感觉。其实我觉得，像N70的那种磨砂涂层+硬质工程塑料的组合是不是更好些呢！？这点我持保留意见，呵呵。个人觉得前面板做过更精致些。呵呵。
手机,1,使用N73一个多月了，谈谈感受。我的N73是新加坡版的，记得买机那天，早就联系好的卖家先给我一个欧版的，被我坚决推掉，后来到天快黑了他才打电话给我说找到一个亚太版的，呵呵，看来亚太版的比较难找啊。记得第二天我又陪我一个朋友去那家买n72，仍然是只有欧版，无亚太版，n72最终也泡汤了。所以提醒所有准备入手亚太版的老大得多点耐心。1、外观：首先需要澄清的是，N73的气质还是继承了N70的大气和力量感，我用的前面银色后面黑紫色，不知道白色的给人感觉如何。从发布到现在一直都有人在议论N73怎么像索爱的风格，如果只看图片的确如此，但是你手上拿着真机也许就不那么说了。背面磨沙处理的材质容易沾上指纹，因为难保手上总有点汗啊什么的，背面得软磨沙质地也比较容易有小的划痕，正面按键银色部分也容易有指纹，只有数字键好一些，当然这些都不是重点。2、屏幕铃声：屏幕绝对一流，直板机少有的2.4寸大屏幕，表现力强悍就不提了。铃声就众说纷纭了，我觉得还是很不错了，跟具体使用格式和音乐质量有关系，声音大是肯定的。3D铃声试了两下没搞出什么明堂，用MP3剪切软件搞了几个喜欢的歌的音乐部分做铃声，超酷（自我感觉）。对于壁纸不能全屏我觉得还是有道理的，因为屏幕的最上面部分试显示电量、信号、时间等等的，如果壁纸延伸到这个区域恐怕也会被这些东西遮住影响整体感，同时如果偏好全屏也可以自己做主题。随便搞比例为正方形的图片，分辨率不限制，就可以将图片部分全屏为壁纸了。3、MP3效果及拍照效果：个人感觉MP3效果中规中矩，效果也不能算差，但是也无出彩之处，搞了个耳机转接头插上我的森海塞尔MX400（这个耳机并不是很好）感觉效果还不如原装的耳机好，所以如果想换耳机来提高音质，则耳机得慎重考虑了。拍照效果就不多说了，白天不错，晚间很差，和网上得一些评测很吻合。
手机,1,期待 N73 许久，终于下手在网上买了一部银灰色的。用了三天，说说它的优缺点。以前我用过诺基亚 6100 、摩托罗拉 A768 和多普达 830 ，所谓优缺点，是比较后的体会。 优点： 1 、拍照功能强大，可以满足一般照像的需要，出差时不需要另外再带一部 DC 了。 2 、立体声音乐播放效果非常棒！远远超过我用过的其它手机。 3 、电话网络信号强，通话效果好。 4 、 26 万色彩屏清晰艳丽，电影播放流畅，图片浏览方便。 5 、使用软件与 PC 连接可方便进行程序安装、文件管理、音乐下载等操作。 6 、上网比较方便，但速度不快。 还有一些优点，这里不再细说。
手机,1,本人购机已经有一个星期了，在这段时间里，对其的优缺点也有了个初步的感想，现记录如下。 优点： 1 ，整体造型不错，大气、稳重，比较适合男性朋友使用。 2 ，和诺基亚以前的 4096 色的 CSTN 的屏幕相比，屏幕质量有了个飞跃，达到了时下手机的主流配置。 3 ，闹铃有了很大的改善，不但支持关机闹钟，还支持了重复闹铃，对上班族来说就可以不用天天调闹钟了。 4 ，时钟在更换电池的情况下，不需要开机是再次设定时间了。 5 ，录音功能在通话过程中很有作用。 6 ， 16 和弦的铃声穿透力很强，调到最大也基本无破音现象。
手机,1,外形简约稳重；做工不错，用料扎实，被我不慎摔过N次了，还进过水，照样很“健康”，按键也很有手感；待机时间一般情况下也有三四天左右，在彩屏手机里算不错了。
手机,1,质量不错，功能也算较齐全。铃也还可以。价格也能接受。性价比比较高。
手机,1,输入法联想不错，照相效果一般，算中等吧，能用。整个手机拿着有手感，很舒服，感觉很实用吧，还是值得买的
手机,1,我的大概用3天，一直不关机。。
手机,1,外型很适合男士用
手机,1,通讯录有声控标签使用很方便，红外线接受也很快，图片效果不错。键盘使用很舒服。
手机,1,这款机买了很长时间了，最让我开心的就是它的输入法联想功能。很合理、很丰富，还有词组联想，有时候还能联想出相应的标点符号，省了我不少时间呢。而且红外线兼容性也很好，传输速度很快的
手机,1,"COOL,女孩子用起来尤其帅,主要是她的体形,和她的衣着颜色的搭配!"
手机,1,外观时尚S70功能强大
手机,1,外观好看.
手机,1,屏幕大，键盘设计新颖，外观时尚，能随意换彩壳，对于女生来讲真是很不错很贴心的功能。我昨天去专卖店买了个粉色的壳子，回家迫不及待就换上了，和原本黑色红色的搭配完全两种感觉，原本黑红的是时尚妩媚，粉色的就更添一份可爱和柔美，还付送粉色的手机链，搭配真是天衣无缝。再说说功能吧。100W象素的设想头现在说来不算高清晰，但是毕竟不是数码照相机，平时玩玩也够了，支持mp3，蓝牙，视频短片，还支持MMC卡。我觉得就2004年上市的手机来说，已经是先驱者了。
手机,1,1、外观大方精致2、色泽柔美华贵（尤其是黑色与玫瑰红搭配，真是酷呆了）3、手感爽3、屏幕大4、直接用蓝牙耳机欣赏7610中的内带MP3和任何音频文件，爽！5、7610的键盘申请了专利，哈哈厂家真强！
手机,1,出色的另类设计；百万像素的数码相机；配有RS-MMC存储卡扩展槽。
手机,1,优点：外形时尚大方。软件精美华丽，功能全面。播放器音质好。屏幕又大效果又好。各项参数高（目前）。
手机,1,"音质和画面还行,有封闭用户组功能,却不能封闭来电!"
手机,1,1.屏幕大.色彩清晰2.滑盖手机。3.外观还可以。
手机,1,音质很好，电池不错，设计大方，还是物有所值。
手机,1,总体效果不错，音质很好
手机,1,还不错，512卡，双电，2700元
手机,1,"1.音质绝佳。左右各有一个立体声扬声器。2.在""诺基亚6270""上，NOKIA第一次使用QVGA解析度的萤幕，色彩饱和，画面清晰，透过2.2吋的大萤幕显示出来，效果表现不俗。3.该机内建MP3/AAC/M4A播放器，透过立体声喇叭来听，可以显示出强烈的3D立体音感。诺基亚6270还可将AAC/MP3录音设定为铃声/游戏/警示音，还有MIDI和弦铃声和3D音效。设定方面非常有个性。4.该机还内建了非常实用的字典功能。"
手机,1,1、设计时尚大方、做工精致细腻；2、26万色屏幕显示显示效果细腻、逼真；3、在不使用SIM卡的情况下可以正常使用非通讯功能；4、立体声扬声器播放音效格外动人，表现远远超越同级的音乐手机
手机,1,时尚靓丽造型外壳用料精致 让N72显得典雅高贵音量充沛而层次感分明同时在重低音方面也有不俗的发挥 机身顶端的独立扬声器音量十足64 和弦支持MP3、MID、WAV、AAC、AMR等丰富铃声格式S60第二版的N72拥有丰富的第三方软件资源 可玩性很高拥有20MB的机身内存 运行一些大型的程序足足有余能将信息放在RS-MMC卡中 满足信息多的人很人性化内置的MobileBrower 2.8浏览器能很人性化的选择选择最大、普通、最小三种字体 另外还支持网页的全屏浏览蓝牙传送功能强大 能在无卡的情况下将名片夹、日历、多媒体资料发送至其它S60手机诺基亚中 此外还支持资料续传
手机,1,粉颜色很漂亮 就是喜欢这个颜色和款式 我多花1000米呀哭。。。照相清晰度也还满意
手机,1,手机造型非常不错，简直让人眼前一亮。背后的雕花很大方，而且漂亮。200万摄像满足一般需要，功能强大。商务感不是那么强，非常适合。
手机,1,今天在某手机店经过一阵讨价还价以后以1100的价格成交。我以前是诺基亚S40系列的机器的忠实用户。从2003年的3100，到2005年的6020，一直到现在的6070，我一直十分欣赏诺基亚S40系统的人性化设计。6070安装的系统是V3.2系统，我猜可能是第三代的S40系统（缺少相关文献）。同3100和6020相比，6070有了以下的改进：1）屏幕从3100和6020的128*128屏幕，扩充到128*160屏幕。用小字体，1个屏幕可以输入160个字。2）增加了FM收音机功能。但是，收听的时候，需要用外置的专用耳机来接受信号，而且不是双通道的耳机。3）支持MP3铃声。通过数据线和PC同步软件，我把分割的700K的MP3音乐作为铃声，效果一般，人的声音不是十分清晰。4）机器的充电器是100-240V的，对于经常去国外出差的我，比较有用，但是充电器的接口越来越小了，原来的充电器不能再用了。5）闹钟功能有了改进，可以在一周内设定日期，进行重复闹钟。6）十字键的中间键成为了选择按键，比6020的遥杆用起来更加顺手。另外，6070的电池仍然用的是BL-5B的电池（820毫安），应该可以用上2-3天。另外，6070还是支持900/1800/1900三频，对于出国出差的人士比较有用。
手机,1,在用，感覺不錯，功能實用很貼心，但是基本不考慮照相功能。憑著諾記的品質保障，還是很值得一買的。另說，諾記的售后服務不錯
手机,1,继承了NOKIA系列操作方便的优点，铃音的音色也不错
手机,1,去年七月份买的，710元，还算划算。可以换外壳，还可以编铃声，音质不错，用配件的耳机听来电时，挺清晰的。
手机,1,"这款手机优点很多1、外形很漂亮,我的是一款红色的,满可爱的 2、耐用.不小心摔过两次,一点儿没事 3、性价比很高.我的机子买的时候是830元,单电单充,自己又配了一块电池和一个充电器 4、很适合学生用,没有太多多余的功能,但现有的功能已经足够用了 5、我很喜欢屏幕灯,很亮,我甚至曾经拿它当手电看书 6、键盘很不错,开始还担心连键会不好用,买了以后并没有这方面的问题,而且键盘按起来很舒服 7、随意更换彩壳很方便"
手机,1,昨天刚买了行货Nokia7710，花了4290元。现在标配电池BP-5L1500mAh，较1300mAh待机时间增强了。这款手机做工精良，功能强大，就像一部小电脑。
手机,1,待机最高可达7-9天，多媒体功能十分强大，支持各种视频和音频的录制和播放，音频文件方面支持多种文件类型。
手机,1,试过用几天，大体说说7710 给人的第一印像。大屏幕看上去相当的气派，屏幕的清晰度、对比度、亮度都相当出色。再者就是不论是用手写笔或手指来操作触摸屏，其反应都是较灵敏的且识别率也相当高。而且手写笔较长，给人感觉相当大气，一点也不象有的手机的笔那样秀气。长时间书写也不会有手酸的感觉。机身背后的摄像头由于没有镜头盖的保护，所以稍微内陷，这样镜头也能得到很好的保护。桌面上有程序图标显示不太直观，让人看了不知道是做什么用的，需要查说明书。菜单的打开和程序的进入速度也显得有些慢。支持MP3也应是7710的一大亮点，而且效果也不错。
手机,1,"1.6600采用Series 60 Developer Platform 2.0,基于Symbian OS 7.0s；7710采用Series 90,基于Symbian OS 7.0s。2.6600具有WAP 2.0XHTML over TCP/IP；7710具有XHTML over TCP/IP,HTML over TCP/IP。3.6600只支持MIDI tones和True Tones (WB-AMR)格式的铃声；7710却支持MIDI tones,AMR (NB-AMR),WAV,MP3,AAC 。4.6600最大分辨率为176 x 208；7710却达到640 x 320 。5.6600体积为109 x 58 x 24 mm,重为125g ；7710体积为128 x 69.5 x 19 mm,重为189g。6.6600可用内存为6M,支持MMC；7710可用内存为90M,支持SD,MMC7.6600为非触摸屏,7710是触摸屏,可手写。8.6600具有红外和蓝牙传输方式；7710只有蓝牙和USB数据线传输方式。9.6600不支持EGPRS,7710支持。10.6600有电子钱包功能,7710没有。11.6600不可播放MP3和FM,7710具有立体声MP3和FM。12.6600具有30万像素的摄像头,支持2倍变焦,最高可以拍摄640x480象素的照片7710具有百万像素,支持2倍数码变焦，最高可以拍摄1152×864象素的相片 。13.6600具有一键上网，7710应该也有。"
手机,1,1、 屏幕够大，买手机时营业员拿一款三*的说是2.12寸屏幕，可是我看着33的屏幕比3*的那个大2、 显示特细腻，清晰，看习惯了33的屏幕，再看我以前用的机子，简直无法入眼，感觉就像当初黑白换彩屏一样3、 通话质量不错，声音洪亮，感觉像音响发出来的声音4、 外观好，容易一见钟情，手感也好，搞得今天女朋友非要拿走给朋友炫5、 操作简单，反映速度也快
手机,1,"1:3D立体环绕声我很喜欢特别是它的(MP3)铃声和外放!平时翻学的时候在车上用外放来听歌,一个字:爽!`特别把它放在窗口边的地方!那感觉就想为我独尊一样!~整辆公车都听见!哈哈哈哈!有几次车上有人不服气也拿出自己的手机出来想跟我的33比都被我的33给弄到无地自容!不好意思的关掉音乐!还有一次我还拿去跟我同学那台W550开到最大的音量比大声!本来我都想自己未必是550的对手!在我没接触33之前我都以为是550是当今手机界中最大声的一款!不是其他一般的机就可以比它大声!可是那一次之后我对这个想发作出了变更!当今的手机界外放最大声的不是550了!而是NOKIA的3250和6233了!因为那次我的33和550比无论550怎么调也都是和我的33同样大声!在某程度上我的33比550还要大声!更不用说音质! 2:26万色QVGA屏幕240×320像素看惯自己的33屏幕其他的什么176×220,176×202甚至是NOKIA自家的202×202都跟本不看不上眼!感觉跟本就不堪入目!效果太难看了!大家可以到前面的相关图片或更多渠道可以看到!`3:简易的操作系统玩过很多牌子手机都感觉没有NOKIA的方便!运行速度也很快!一点也没有迟滞感!就算一边听音乐一边发信息也不会有!体会最深的是E398!用它一边听音乐一边发短信每打一个字都要等上一段时间!那感觉真郁闷!"
手机,1,功能没多少，但价格便宜。信号不错，比现在拿着的小灵通强多了！
手机,1,1.屏幕，采用的是6.5万色的STN，由于点距小，所以表现相当出色，非常细腻，亮度也不错，白天在外面依然看得很清楚。因为下雨所以没有在太阳下看。2.铃声，采用的是40和铉，声音挺大，在人多的地方和车上也可以听的到。4.外屏，屏幕不大，但可以显示时间，日期，信号，电磁容量。来电时可以完全显示号码。并且有2个外屏游戏。蓝色背景灯。5.功能，在待机图片里有动画和平面图和时间图，效果都不错，大概有10来张。铃声有多种选折，且效果都不错，重点是够响哦，大概有30首左右。菜单方面挺人性化，功能也比较齐全。6.速度，这点很总要，看过大显3100速度超慢，这款表现还不错，处理的挺快。没有停滞现象。
手机,1,1 感觉外观还可以，符合我的要求，体积虽不算小，但比它大的翻盖手机还是很多的。2 比一张IC卡比较要小，厚度也还可以。键盘很漂亮，按键键盘面是平的，屏幕一般不会碰到按键，设计的很好。3 。。。一堆呢，不说了
手机,1,1.外屏的动态OLED液晶蓝色屏幕，有两种动画可选＋模拟时钟；2、内屏有动画壁纸和静态壁纸可选；3、能设置IP拨号，用起来比较方便；4、电话本支持分组，（每条能记录：手机号码＋家庭电话＋办公电话＋Email）；5、有话机锁，可以选锁话机或菜单；6、许多铃声音量偏小，因此没有什么破音；7、笔画输入法是E10，系统默认是拼音输入，按*号键选择输入法；8、点亮外屏需长按侧键，刚开始还是摸索的了一阵；9、可以设置黑名单，然后在免来电打扰里选择拒接黑名单中电话或全部电话，拒接电话后对方得到的提示是『手机不在服务区』。
手机,1,总感觉这机子的外屏要碎，呵呵，小心小心再小心的保护，目前用机4个月，还跟新的一样，只是偶尔找不到信号重启就好了，再有，通电话的时候会有无法接通的情况，我想还是找网的问题，重启也好了，面镜上有键盘的印痕，总要擦的，现在已经形成习惯了，翻盖习惯性擦屏，呵呵，感觉这机子用起来还行，没什么大毛病
手机,1,"产品背面的白色很性感,又不失高贵,给人清新的感觉,屏幕也够大!支持收音,拍照!耳机还很不错,音质好,价位又很合理"
手机,1,可以拍照。信号相当不错。铃声的效果有三星手机的味道，还算中听
手机,1,1、初次见v36的感觉是薄而平，厚度大概有1cm吧 这在直板机中目前已将算是最薄的，手感挺舒服，样子和755差不多，屏幕大，为了突出机器的薄键盘整体是平的，但按起来不肉，不涩，很顺畅。2、65536的彩屏确实很清晰，声音 铃声都很大，内置了二首原唱歌曲及经典的世界名曲，没有破音很醇厚。3、FM有些手机上有，比较人性化的功能，有些手机设置频道时很不方便，需要搜索，在保存，现在简单了，除了有手动搜索外，还有自动搜索，各各频道全部拿下，送的原装耳机也了得，超重低音，震撼你的耳膜，尽情去HI-FI吧。
手机,1,我的几个同事在用南方高科的机子，反应还行，我就选这部，感觉不错，双屏机子，1500买的，不算贵，功能方面，最喜欢这个机子的日历，带阴历的，要查什么日子很方便，这机子配有摄像头的，本来没什么用，最近宝宝降生，给他人生第一张照片就是用这机子照的，我要永久收藏，一来电话，那小家伙眼睛就会找声音，这机子说明书上说是40和弦的，很好听
手机,1,可以拍照。可以把照片当彩信发给朋友。显示屏都是26万色的。
手机,1,很实用，功能齐全。
手机,1,v798是老妈给的，嘿嘿，这里面的英汉词典我很喜欢，等车，没事的时候都能拿出来看，目前我上高中，里面的程度相当于4级水平，每天看一点，还是很有帮助的，也喜欢拿它当手电用，以前没注意过这个功能，一次下晚自习楼道里很黑，灯也坏掉了，才想起这个能当手电，挺亮的不错
手机,1,年初买的6689，目前用着挺好，喜欢它的铃声，说明书上说是40和弦的，比我以前不带弦的强，呵呵
手机,1,使用一年多没发现故障，键盘按着舒服，反应比较快。
手机,1,能保障我发出去的信息对方安全收到。
手机,1,"1、屏幕还可以，一屏显示字数不少,清晰。2、铃声不错，在同档次的机子中可以。游戏好玩。3、一键切换，非常方便，在进入主菜单后，如果你觉得按上下键找每个主项目很麻烦的话，你不防记住每个顺序，直接按相应数字，就可一键进入，然后同理可再按相应数字键进入子菜单。例如按左软键，进入菜单，想找设置相，直接按5键，进入，想设置时钟，按3键进入。这样大大减少按键次数。电话本查找方便，直接按对应首字母就可以找到。4、发短信息较快。"
手机,1,速度快，个性，耐摔
手机,1,显示屏十分清晰！拍照时，启动速度还可以！可以手写输入文字！
手机,1,作为MOTO这个世界大厂出产的他的第一款音乐手机，在MP3播放上有比较高的水准，不论是内放还是外放都是比较优秀的，这点在我用MX耳塞试听更加得到检验，但是跟高端的MP3播放器还是有点距离，表现如下：1低音下潜不足，我用SONY耳塞（PS：SONY的耳塞比较注重重低音和超重低音）试听有所改尚，2MP3播放器界面不直观，做为一款音乐主打的音享手机我觉得这是不应该的，也许是我还是用95R的版本的原因吧，3不支持192KBPS以上的MP3，我们都知道KBPS越高MP3的音质更好，虽然这低于这192可以节省空间，但是对于一些单纯追求音质的玩家，这也许也是一个瑕点吧！不过说实话，除非你是专门搞创作的，我想你一定会对该音享手机的音质感到满意。说了音乐再说点别的，手机最主要的功能还是通信，这个手机的通话质量不错，通话音量也行，在很吵的地方都能听清楚，这点比NOKIA的这个价位的手机要好。说道通信就不得不提到短信，说到短信就不得不提到一点，这点也是玩家争论最多的——MOTO的输入法，说实话MOTO的输入法真的难按（也许是我一直用NOKIA的T9缘故吧，别扔臭鸡蛋啊），刚开始连个符号都不知道在哪里，这点我不知道MOTO这个手机大厂怎么想的，T9是世界上最方便快捷的输入法，在T9模式下按“*”可以直接调用符号，长按“#”可以直接转入数字模式，短按可以在T9，大小写字符，数字之间切换，很方便也很快捷，不过ITAP也不是一无是处，比如常用字优先就很好，各有千秋吧，智者见智吧，马克司唯物辩证法证明任何事物存在都有其客观或必然的原因，哈~，撤远了。再说外形吧，有人说它像棺材，黑黑的，方方正正的，像吗？我到觉得它的外形很不错，机身很挺直，握在手里感觉也很好，磨砂质感耐滑（虽然有点容易多汗）。 但是E398里有一点很好，就是感光型键盘灯，当外界亮度足够我们看清键盘时键盘灯不亮，相反则自动打开，幸好我曾经在论坛潜水过几次，否则我一定会认为机子出问题了，哈~，当然这是后话 摄像头，因为这两天温州下雨，所以E398效果比6600好很多，这得意于398的闪光灯，这两款机的摄像头都可以说是代表了30W的最高效果，具体的：398的照片偏红（不开闪光灯），而且在启动是延迟比较长。但还是很让人满意的。
手机,1,1.E398整体设计简洁大方，听筒处的MOTO商标给人以很强的视觉感。2.机身两侧是一对16毫米超大双扬声器，3D立体声环绕音效设计，虽然只有24和弦，但声音表现给人以现场般的震撼感觉。3.支持TransFlash全能闪存卡扩充，将你喜欢的音乐一网打尽。更有乡村白和摇滚黑两种外观颜色供您选择。4.1000条通讯录，支持MMS多媒体短信。30W像素摄像头，配合闪光灯和4倍数码变焦，令影像魅力、音乐势力双剑合壁。5.很喜欢它的外形，一看到它就被它深深吸引了。
手机,1,听歌不错显示屏幕好
手机,1,今天刚买的，正品行货，一切都还好！
