label,review
1,送餐速度超级快！这次订餐好成功，点的菜都好好吃。服务态度也好，牛蛙不够了给打电话确认加了大虾。
1,味道不错，送餐人员也很负责，必须赞，
1,送餐师傅很好呦！饮料好大杯！吓死宝宝了！
1,今天很冷，送来的pizza还是热的！谢谢送餐的大哥
1,没我想象的大，只有一个卷好了的，差点不够吃！
1,很快，还挺好吃的，下回还会买。
1,味道不错很好水煮肉很香，送餐也很快
1,土豆泥以前很好吃的，不知为什么这次特别干？！
1,超级好喝，快递小哥非常给力。
1,酱少放了点，有点淡
1,超级棒！超级棒！超级棒！
1,很准时，而且这次包装很认真，用券太划算了！
1,太麻了，青笋有点小，米饭给的也不多，土豆片都碎了，找不到了
1,味道还可以，就是太少，没有什么特色，不会再买了
1,配送很好，联系不到我还等了好久
1,好喝！味道超赞！送餐员也很准时！
1,木耳的味道真的不错
1,"服务态度挺不错,菜品质量也好"
1,味道不错，出去吹风的时候正好碰上外卖小哥。
1,姜蓉鸡，新菜，味道也不错。
1,好喝，也没有漏。，，，，
1,煎饼很好吃，但焖面太难吃
1,很好吃，以后快餐就它了
1,非常非常非常好
1,便捷，送餐速度也很快，非常满意，从此外卖不是问题了
1,还不错，绿茶还是个人喝不惯。。。奶茶给赞
1,出乎意料的好，病人吃着也挺好的！速度还快～下次还点
1,很热情速度快…哎哟不错哦
1,很棒，也很快，快递小哥很有礼貌
1,还行吧，素炒饼咸了，什锦炒饭淡了，醋溜木须油大了
1,"送餐非常快,态度特别好,谢谢"
1,东西还是一如既往好，只是不知道这次什么原因很慢
1,送餐员非常快，联系了好几次非常好
1,速度很好，下次也要这个时候订餐～11.30
1,准时送达，骑士辛苦。稻香村的点心有几个一直是最爱
1,味道有待加强
1,煎饼真唑实，一个就撑。吃的拉面煎饼
1,外卖的饼有点软了，不过送餐还是比较准时的，一般都在30到50分钟之间就能送到，今天的豆浆没有糊味，赞一个！
1,服务态度很好。
1,"卷饼不错,就是有肘子有点肥"
1,三明治的沙拉酱不太好吃
1,今天的土豆丝卷太酸了，以后不敢再点了
1,骑士精神~非常好！又快！！！
1,菜量给的挺足的，很满意，就是墨鱼丸不太好，有股臭味，其他都很好吃。
1,"快递员很好,又快又负责"
1,没想到味道这么棒，以后我就多订，请多多关照！
1,"挺快的,文艺范"
1,大份的超级大，里面好多大肉块
1,还行，中份不算大，够一个女生吃，油太多了
1,面和汤分开装的，很用心，送餐也特别快，20分钟就送到了
1,不错！经济实惠
1,很不错，好吃，以后还会买
1,量多味美，送餐大叔还给送上楼了，以后还来，好评
1,都不容易全五分吧
1,鸡肉非常多，棒棒达。
1,下次还点！
1,还可以吃着。
1,快递小哥很快就送到了！赞！水煮牛肉肉质鲜嫩，辣的恰到好处，也很入味。不错，挺好吃的！
1,好喝哦，但今晚我们作死点的无糖，感觉好酸，友情提示减肥的朋友点半糖
1,好大一个煎饼
1,比老家的味道差点，不过还是好评！有时间去店里尝尝
1,鸡肉不好吃，多弄点肘子，不多说
1,"挺好的,不错"
1,百度的外送送了小礼品！很高兴！意外惊喜！
1,味道正宗，量大内容多
1,习惯好评，但今天的卷饼菜太少了，皮感觉有点厚了
1,还可以，送的时间算快的了，半小时吧～
1,速度非常快，很好！就是打包的面怎么都会有点坨
1,还不错，挺好吃的，下次再尝试下煎饼
1,南瓜粥有点儿凉了但是也很好吃～酱香鸡腿肉卷饼很好吃～一个女生吃可以吃饱～男生可能就要大份咯～
1,好吃.很棒！！！！！.服务态度也好
1,味道还不错！就是有时候速度慢些！
1,非常地道，就是口有点重，略咸
1,焖面很好吃，速度也很快
1,好吃，就是慢，也怪我点餐晚
1,阿邦半年好好咯哦不急
1,送餐小哥很细心
1,潜力股，你懂的
1,就是没菜，都是肉有点儿腻
1,下雨天，感谢辛勤的送餐者！
1,口味特别好
1,还可以、分量也足、但是有点软了
1,都不错，配送员很负责
1,"非常实惠！肘子稍微有点腻,土豆卷很好吃"
1,送餐速度真是太快了！！
1,送餐挺快的。以前没吃过这家的菜，今天是第一次吃。鱼香肉丝跟图片不太一样，放了好多青椒和胡萝卜，不是我想要的味道。宫爆鸡丁味道有点淡。干煸豆角味道还不错！
1,味道不错速度快
1,配送速度很快，买来作为早点还挺好。
1,送餐及时，味道不错～～优惠了好多～
1,"没有想象中好吃,没味道,可能,鱼香好吃点"
1,"送餐特别快,态度好,辛苦啦,谢谢"
1,饺子很好吃，送餐很快
1,"为啥牛腩变成了牛肉∠(,ᐛ,」∠)＿"
